Datetime,Price_EUR_per_MWh,Price_EUR_per_kg,electricity_price,CF
2024-12-16 20:00:00,41.84,0.5472672000000001,165.23,0.8814
2024-12-16 21:00:00,41.84,0.5472672000000001,166.89,0.905355
2024-12-16 22:00:00,41.84,0.5472672000000001,152.94,0.910473
2024-12-16 23:00:00,41.84,0.5472672000000001,135.5,0.908077
2024-12-16 23:00:00,41.84,0.5472672000000001,125.38,0.908077
2024-01-17 01:00:00,28.51,0.3729108,19.13,0.977131
2024-01-17 02:00:00,28.51,0.3729108,15.93,0.9778
2024-01-17 03:00:00,28.51,0.3729108,6.0,0.976622
2024-01-17 04:00:00,28.51,0.3729108,4.9,0.9812
2024-01-17 05:00:00,28.51,0.3729108,4.9,0.978572
2024-01-17 06:00:00,28.51,0.3729108,5.0,0.980168
2024-01-17 07:00:00,28.51,0.3729108,16.7,0.980145
2024-01-17 08:00:00,28.51,0.3729108,44.2,0.967072
2024-01-17 09:00:00,28.51,0.3729108,45.5,0.948277
2024-01-17 10:00:00,28.51,0.3729108,45.5,0.937836
2024-01-17 11:00:00,28.51,0.3729108,44.8,0.948518
2024-01-17 12:00:00,28.51,0.3729108,34.52,0.956822
2024-01-17 13:00:00,28.51,0.3729108,17.29,0.966709
2024-01-17 14:00:00,28.51,0.3729108,12.99,0.96595
2024-01-17 15:00:00,28.51,0.3729108,5.1,0.972486
2024-01-17 16:00:00,28.51,0.3729108,5.0,0.986331
2024-01-17 17:00:00,28.51,0.3729108,18.38,0.984777
2024-01-17 18:00:00,28.51,0.3729108,43.5,0.985918
2024-01-17 19:00:00,28.51,0.3729108,45.4,0.98419
2024-01-17 20:00:00,28.51,0.3729108,49.1,0.986645
2024-01-17 21:00:00,28.51,0.3729108,54.88,0.986109
2024-01-17 22:00:00,28.51,0.3729108,46.8,0.985695
2024-01-17 23:00:00,28.51,0.3729108,43.37,0.985731
2024-01-17 23:00:00,28.51,0.3729108,18.03,0.985731
2024-02-17 01:00:00,24.83,0.3247763999999999,46.8,0.043191
2024-02-17 02:00:00,24.83,0.3247763999999999,46.0,0.046777
2024-02-17 03:00:00,24.83,0.3247763999999999,46.0,0.042728
2024-02-17 04:00:00,24.83,0.3247763999999999,45.0,0.050587
2024-02-17 05:00:00,24.83,0.3247763999999999,45.0,0.045703
2024-02-17 06:00:00,24.83,0.3247763999999999,44.23,0.050587
2024-02-17 07:00:00,24.83,0.3247763999999999,44.23,0.051832
2024-02-17 08:00:00,24.83,0.3247763999999999,45.27,0.072083
2024-02-17 09:00:00,24.83,0.3247763999999999,46.34,0.159794
2024-02-17 10:00:00,24.83,0.3247763999999999,44.5,0.160729
2024-02-17 11:00:00,24.83,0.3247763999999999,40.0,0.133736
2024-02-17 12:00:00,24.83,0.3247763999999999,35.0,0.16365
2024-02-17 13:00:00,24.83,0.3247763999999999,33.2,0.174319
2024-02-17 14:00:00,24.83,0.3247763999999999,33.5,0.203943
2024-02-17 15:00:00,24.83,0.3247763999999999,32.4,0.238647
2024-02-17 16:00:00,24.83,0.3247763999999999,30.7,0.24547
2024-02-17 17:00:00,24.83,0.3247763999999999,33.5,0.276987
2024-02-17 18:00:00,24.83,0.3247763999999999,45.27,0.312373
2024-02-17 19:00:00,24.83,0.3247763999999999,65.68,0.259496
2024-02-17 20:00:00,24.83,0.3247763999999999,82.93,0.154208
2024-02-17 21:00:00,24.83,0.3247763999999999,75.03,0.11995
2024-02-17 22:00:00,24.83,0.3247763999999999,70.75,0.11807
2024-02-17 23:00:00,24.83,0.3247763999999999,68.2,0.08704
2024-02-17 23:00:00,24.83,0.3247763999999999,69.11,0.08704
2024-03-17 01:00:00,27.08,0.3542064,35.0,0.840054
2024-03-17 02:00:00,27.08,0.3542064,30.0,0.830663
2024-03-17 03:00:00,27.08,0.3542064,25.15,0.81799
2024-03-17 04:00:00,27.08,0.3542064,25.15,0.788449
2024-03-17 05:00:00,27.08,0.3542064,25.15,0.769336
2024-03-17 06:00:00,27.08,0.3542064,25.0,0.770599
2024-03-17 07:00:00,27.08,0.3542064,21.45,0.725804
2024-03-17 08:00:00,27.08,0.3542064,24.0,0.628527
2024-03-17 09:00:00,27.08,0.3542064,11.25,0.411627
2024-03-17 10:00:00,27.08,0.3542064,11.34,0.182734
2024-03-17 11:00:00,27.08,0.3542064,9.72,0.098964
2024-03-17 12:00:00,27.08,0.3542064,0.43,0.057759
2024-03-17 13:00:00,27.08,0.3542064,0.43,0.032832
2024-03-17 14:00:00,27.08,0.3542064,0.43,0.064663
2024-03-17 15:00:00,27.08,0.3542064,0.43,0.118934
2024-03-17 16:00:00,27.08,0.3542064,0.43,0.141138
2024-03-17 17:00:00,27.08,0.3542064,9.72,0.115012
2024-03-17 18:00:00,27.08,0.3542064,14.95,0.097491
2024-03-17 19:00:00,27.08,0.3542064,35.0,0.086853
2024-03-17 20:00:00,27.08,0.3542064,79.96,0.097395
2024-03-17 21:00:00,27.08,0.3542064,77.89,0.189288
2024-03-17 22:00:00,27.08,0.3542064,72.33,0.444869
2024-03-17 23:00:00,27.08,0.3542064,72.1,0.518213
2024-03-17 23:00:00,27.08,0.3542064,65.91,0.518213
2024-04-17 01:00:00,33.05,0.4322939999999999,3.25,0.729569
2024-04-17 02:00:00,33.05,0.4322939999999999,3.25,0.711555
2024-04-17 03:00:00,33.05,0.4322939999999999,1.77,0.679996
2024-04-17 04:00:00,33.05,0.4322939999999999,1.24,0.639341
2024-04-17 05:00:00,33.05,0.4322939999999999,1.0,0.608587
2024-04-17 06:00:00,33.05,0.4322939999999999,1.5,0.571318
2024-04-17 07:00:00,33.05,0.4322939999999999,3.25,0.52675
2024-04-17 08:00:00,33.05,0.4322939999999999,19.72,0.491118
2024-04-17 09:00:00,33.05,0.4322939999999999,5.0,0.448804
2024-04-17 10:00:00,33.05,0.4322939999999999,0.44,0.408599
2024-04-17 11:00:00,33.05,0.4322939999999999,0.0,0.375268
2024-04-17 12:00:00,33.05,0.4322939999999999,-0.01,0.360792
2024-04-17 13:00:00,33.05,0.4322939999999999,-0.02,0.354201
2024-04-17 14:00:00,33.05,0.4322939999999999,-0.03,0.405476
2024-04-17 15:00:00,33.05,0.4322939999999999,-0.05,0.436844
2024-04-17 16:00:00,33.05,0.4322939999999999,-0.05,0.424886
2024-04-17 17:00:00,33.05,0.4322939999999999,-0.03,0.400387
2024-04-17 18:00:00,33.05,0.4322939999999999,-0.01,0.378739
2024-04-17 19:00:00,33.05,0.4322939999999999,0.0,0.393423
2024-04-17 20:00:00,33.05,0.4322939999999999,0.44,0.383538
2024-04-17 21:00:00,33.05,0.4322939999999999,6.0,0.357242
2024-04-17 22:00:00,33.05,0.4322939999999999,22.34,0.36736
2024-04-17 23:00:00,33.05,0.4322939999999999,6.0,0.403632
2024-04-17 23:00:00,33.05,0.4322939999999999,3.25,0.403632
2024-05-17 01:00:00,30.81,0.4029948,90.34,0.080303
2024-05-17 02:00:00,30.81,0.4029948,80.32,0.130455
2024-05-17 03:00:00,30.81,0.4029948,67.51,0.138338
2024-05-17 04:00:00,30.81,0.4029948,60.0,0.105805
2024-05-17 05:00:00,30.81,0.4029948,50.6,0.081587
2024-05-17 06:00:00,30.81,0.4029948,59.5,0.040871
2024-05-17 07:00:00,30.81,0.4029948,67.78,0.025797
2024-05-17 08:00:00,30.81,0.4029948,102.66,0.028239
2024-05-17 09:00:00,30.81,0.4029948,89.46,0.030498
2024-05-17 10:00:00,30.81,0.4029948,49.84,0.050024
2024-05-17 11:00:00,30.81,0.4029948,35.01,0.066434
2024-05-17 12:00:00,30.81,0.4029948,33.49,0.096155
2024-05-17 13:00:00,30.81,0.4029948,35.01,0.103434
2024-05-17 14:00:00,30.81,0.4029948,20.39,0.119045
2024-05-17 15:00:00,30.81,0.4029948,16.84,0.160729
2024-05-17 16:00:00,30.81,0.4029948,11.9,0.262015
2024-05-17 17:00:00,30.81,0.4029948,10.61,0.415214
2024-05-17 18:00:00,30.81,0.4029948,17.74,0.532009
2024-05-17 19:00:00,30.81,0.4029948,29.57,0.584472
2024-05-17 20:00:00,30.81,0.4029948,37.93,0.587913
2024-05-17 21:00:00,30.81,0.4029948,64.8,0.569804
2024-05-17 22:00:00,30.81,0.4029948,84.24,0.561595
2024-05-17 23:00:00,30.81,0.4029948,89.4,0.550495
2024-05-17 23:00:00,30.81,0.4029948,77.18,0.550495
2024-06-17 01:00:00,35.25,0.46107,41.49,0.292677
2024-06-17 02:00:00,35.25,0.46107,35.01,0.320026
2024-06-17 03:00:00,35.25,0.46107,35.0,0.35882
2024-06-17 04:00:00,35.25,0.46107,35.0,0.401857
2024-06-17 05:00:00,35.25,0.46107,32.0,0.413466
2024-06-17 06:00:00,35.25,0.46107,35.0,0.357356
2024-06-17 07:00:00,35.25,0.46107,35.01,0.380404
2024-06-17 08:00:00,35.25,0.46107,46.5,0.463859
2024-06-17 09:00:00,35.25,0.46107,46.5,0.439602
2024-06-17 10:00:00,35.25,0.46107,35.01,0.33077
2024-06-17 11:00:00,35.25,0.46107,22.28,0.227215
2024-06-17 12:00:00,35.25,0.46107,3.25,0.145038
2024-06-17 13:00:00,35.25,0.46107,1.5,0.061979
2024-06-17 14:00:00,35.25,0.46107,0.44,0.06474
2024-06-17 15:00:00,35.25,0.46107,0.0,0.111916
2024-06-17 16:00:00,35.25,0.46107,0.0,0.205133
2024-06-17 17:00:00,35.25,0.46107,0.0,0.370381
2024-06-17 18:00:00,35.25,0.46107,0.44,0.495855
2024-06-17 19:00:00,35.25,0.46107,3.25,0.482368
2024-06-17 20:00:00,35.25,0.46107,21.72,0.352409
2024-06-17 21:00:00,35.25,0.46107,46.38,0.100303
2024-06-17 22:00:00,35.25,0.46107,72.75,0.071333
2024-06-17 23:00:00,35.25,0.46107,91.27,0.354095
2024-06-17 23:00:00,35.25,0.46107,62.78,0.354095
2024-07-17 01:00:00,32.74,0.4282392,101.78,0.131878
2024-07-17 02:00:00,32.74,0.4282392,96.02,0.162394
2024-07-17 03:00:00,32.74,0.4282392,92.23,0.196441
2024-07-17 04:00:00,32.74,0.4282392,94.95,0.250492
2024-07-17 05:00:00,32.74,0.4282392,96.25,0.318726
2024-07-17 06:00:00,32.74,0.4282392,96.25,0.373669
2024-07-17 07:00:00,32.74,0.4282392,107.0,0.413693
2024-07-17 08:00:00,32.74,0.4282392,113.22,0.426616
2024-07-17 09:00:00,32.74,0.4282392,105.7,0.418657
2024-07-17 10:00:00,32.74,0.4282392,97.55,0.377334
2024-07-17 11:00:00,32.74,0.4282392,93.65,0.334663
2024-07-17 12:00:00,32.74,0.4282392,75.0,0.337812
2024-07-17 13:00:00,32.74,0.4282392,71.38,0.37083
2024-07-17 14:00:00,32.74,0.4282392,70.18,0.393996
2024-07-17 15:00:00,32.74,0.4282392,70.0,0.400717
2024-07-17 16:00:00,32.74,0.4282392,69.79,0.415326
2024-07-17 17:00:00,32.74,0.4282392,69.66,0.473191
2024-07-17 18:00:00,32.74,0.4282392,70.18,0.492686
2024-07-17 19:00:00,32.74,0.4282392,87.69,0.408818
2024-07-17 20:00:00,32.74,0.4282392,104.63,0.264686
2024-07-17 21:00:00,32.74,0.4282392,115.75,0.14319
2024-07-17 22:00:00,32.74,0.4282392,125.26,0.070761
2024-07-17 23:00:00,32.74,0.4282392,127.0,0.03632
2024-07-17 23:00:00,32.74,0.4282392,115.01,0.03632
2024-08-17 01:00:00,39.51,0.5167908,114.02,0.149282
2024-08-17 02:00:00,39.51,0.5167908,112.94,0.181575
2024-08-17 03:00:00,39.51,0.5167908,113.37,0.213799
2024-08-17 04:00:00,39.51,0.5167908,110.68,0.216499
2024-08-17 05:00:00,39.51,0.5167908,105.5,0.20259
2024-08-17 06:00:00,39.51,0.5167908,101.5,0.248045
2024-08-17 07:00:00,39.51,0.5167908,100.64,0.312672
2024-08-17 08:00:00,39.51,0.5167908,101.1,0.428184
2024-08-17 09:00:00,39.51,0.5167908,90.0,0.476655
2024-08-17 10:00:00,39.51,0.5167908,71.74,0.523727
2024-08-17 11:00:00,39.51,0.5167908,68.01,0.561595
2024-08-17 12:00:00,39.51,0.5167908,52.66,0.587914
2024-08-17 13:00:00,39.51,0.5167908,43.31,0.630086
2024-08-17 14:00:00,39.51,0.5167908,37.37,0.714255
2024-08-17 15:00:00,39.51,0.5167908,34.72,0.704573
2024-08-17 16:00:00,39.51,0.5167908,37.57,0.571455
2024-08-17 17:00:00,39.51,0.5167908,47.81,0.504855
2024-08-17 18:00:00,39.51,0.5167908,56.1,0.480909
2024-08-17 19:00:00,39.51,0.5167908,68.54,0.359049
2024-08-17 20:00:00,39.51,0.5167908,87.41,0.267835
2024-08-17 21:00:00,39.51,0.5167908,103.92,0.242734
2024-08-17 22:00:00,39.51,0.5167908,120.0,0.227354
2024-08-17 23:00:00,39.51,0.5167908,113.2,0.239896
2024-08-17 23:00:00,39.51,0.5167908,105.02,0.239896
2024-09-17 01:00:00,34.52,0.4515216,26.3,0.681436
2024-09-17 02:00:00,34.52,0.4515216,12.18,0.730945
2024-09-17 03:00:00,34.52,0.4515216,6.99,0.750086
2024-09-17 04:00:00,34.52,0.4515216,9.24,0.740673
2024-09-17 05:00:00,34.52,0.4515216,5.15,0.696655
2024-09-17 06:00:00,34.52,0.4515216,5.0,0.666145
2024-09-17 07:00:00,34.52,0.4515216,33.88,0.641055
2024-09-17 08:00:00,34.52,0.4515216,49.71,0.658482
2024-09-17 09:00:00,34.52,0.4515216,53.34,0.695173
2024-09-17 10:00:00,34.52,0.4515216,33.99,0.698109
2024-09-17 11:00:00,34.52,0.4515216,0.44,0.682832
2024-09-17 12:00:00,34.52,0.4515216,0.0,0.688505
2024-09-17 13:00:00,34.52,0.4515216,0.0,0.682832
2024-09-17 14:00:00,34.52,0.4515216,0.0,0.663068
2024-09-17 15:00:00,34.52,0.4515216,0.0,0.613418
2024-09-17 16:00:00,34.52,0.4515216,0.0,0.538809
2024-09-17 17:00:00,34.52,0.4515216,0.0,0.46085
2024-09-17 18:00:00,34.52,0.4515216,3.0,0.370381
2024-09-17 19:00:00,34.52,0.4515216,32.26,0.318627
2024-09-17 20:00:00,34.52,0.4515216,50.76,0.282539
2024-09-17 21:00:00,34.52,0.4515216,93.52,0.277067
2024-09-17 22:00:00,34.52,0.4515216,85.23,0.294353
2024-09-17 23:00:00,34.52,0.4515216,60.74,0.328044
2024-09-17 23:00:00,34.52,0.4515216,55.0,0.328044
2024-10-17 01:00:00,38.92,0.5090736,84.8,0.031589
2024-10-17 02:00:00,38.92,0.5090736,76.5,0.073438
2024-10-17 03:00:00,38.92,0.5090736,70.12,0.192134
2024-10-17 04:00:00,38.92,0.5090736,70.0,0.4626
2024-10-17 05:00:00,38.92,0.5090736,60.0,0.741741
2024-10-17 06:00:00,38.92,0.5090736,54.08,0.85715
2024-10-17 07:00:00,38.92,0.5090736,63.38,0.882295
2024-10-17 08:00:00,38.92,0.5090736,84.34,0.895427
2024-10-17 09:00:00,38.92,0.5090736,83.93,0.911495
2024-10-17 10:00:00,38.92,0.5090736,82.27,0.911095
2024-10-17 11:00:00,38.92,0.5090736,55.0,0.909209
2024-10-17 12:00:00,38.92,0.5090736,7.0,0.917145
2024-10-17 13:00:00,38.92,0.5090736,3.32,0.927545
2024-10-17 14:00:00,38.92,0.5090736,3.32,0.942136
2024-10-17 15:00:00,38.92,0.5090736,1.51,0.953386
2024-10-17 16:00:00,38.92,0.5090736,0.44,0.958809
2024-10-17 17:00:00,38.92,0.5090736,0.44,0.949713
2024-10-17 18:00:00,38.92,0.5090736,3.32,0.941118
2024-10-17 19:00:00,38.92,0.5090736,49.97,0.951472
2024-10-17 20:00:00,38.92,0.5090736,82.27,0.956527
2024-10-17 21:00:00,38.92,0.5090736,82.27,0.961954
2024-10-17 22:00:00,38.92,0.5090736,72.59,0.95984
2024-10-17 23:00:00,38.92,0.5090736,71.08,0.94754
2024-10-17 23:00:00,38.92,0.5090736,68.06,0.94754
2024-11-17 01:00:00,45.96,0.6011568,129.34,0.127959
2024-11-17 02:00:00,45.96,0.6011568,117.74,0.11336
2024-11-17 03:00:00,45.96,0.6011568,108.06,0.091412
2024-11-17 04:00:00,45.96,0.6011568,107.74,0.071424
2024-11-17 05:00:00,45.96,0.6011568,100.0,0.038588
2024-11-17 06:00:00,45.96,0.6011568,103.0,0.028673
2024-11-17 07:00:00,45.96,0.6011568,97.31,0.026982
2024-11-17 08:00:00,45.96,0.6011568,107.74,0.031541
2024-11-17 09:00:00,45.96,0.6011568,105.0,0.029564
2024-11-17 10:00:00,45.96,0.6011568,95.98,0.024726
2024-11-17 11:00:00,45.96,0.6011568,87.79,0.010558
2024-11-17 12:00:00,45.96,0.6011568,89.09,0.010558
2024-11-17 13:00:00,45.96,0.6011568,92.68,0.010558
2024-11-17 14:00:00,45.96,0.6011568,87.79,0.024692
2024-11-17 15:00:00,45.96,0.6011568,92.73,0.102587
2024-11-17 16:00:00,45.96,0.6011568,96.11,0.292772
2024-11-17 17:00:00,45.96,0.6011568,109.9,0.334163
2024-11-17 18:00:00,45.96,0.6011568,135.01,0.300487
2024-11-17 19:00:00,45.96,0.6011568,140.3,0.25496
2024-11-17 20:00:00,45.96,0.6011568,145.43,0.198762
2024-11-17 21:00:00,45.96,0.6011568,150.0,0.144105
2024-11-17 22:00:00,45.96,0.6011568,154.43,0.10186
2024-11-17 23:00:00,45.96,0.6011568,144.14,0.074689
2024-11-17 23:00:00,45.96,0.6011568,139.2,0.074689
2024-12-17 01:00:00,40.96,0.5357568,122.13,0.902845
2024-12-17 02:00:00,40.96,0.5357568,116.13,0.896541
2024-12-17 03:00:00,40.96,0.5357568,106.25,0.894141
2024-12-17 04:00:00,40.96,0.5357568,104.99,0.895259
2024-12-17 05:00:00,40.96,0.5357568,101.24,0.901791
2024-12-17 06:00:00,40.96,0.5357568,104.13,0.907218
2024-12-17 07:00:00,40.96,0.5357568,110.5,0.907286
2024-12-17 08:00:00,40.96,0.5357568,128.8,0.906409
2024-12-17 09:00:00,40.96,0.5357568,145.0,0.910945
2024-12-17 10:00:00,40.96,0.5357568,140.78,0.909927
2024-12-17 11:00:00,40.96,0.5357568,124.1,0.883373
2024-12-17 12:00:00,40.96,0.5357568,107.13,0.840268
2024-12-17 13:00:00,40.96,0.5357568,102.91,0.810073
2024-12-17 14:00:00,40.96,0.5357568,106.43,0.807232
2024-12-17 15:00:00,40.96,0.5357568,109.93,0.854518
2024-12-17 16:00:00,40.96,0.5357568,113.61,0.903086
2024-12-17 17:00:00,40.96,0.5357568,123.8,0.9227
2024-12-17 18:00:00,40.96,0.5357568,135.74,0.941418
2024-12-17 19:00:00,40.96,0.5357568,143.33,0.952505
2024-12-17 20:00:00,40.96,0.5357568,145.01,0.94945
2024-12-17 21:00:00,40.96,0.5357568,146.24,0.949395
2024-12-17 22:00:00,40.96,0.5357568,139.03,0.950382
2024-12-17 23:00:00,40.96,0.5357568,125.16,0.948518
2024-12-17 23:00:00,40.96,0.5357568,122.13,0.948518
2024-01-18 01:00:00,26.55,0.3472739999999999,3.2,0.984905
2024-01-18 02:00:00,26.55,0.3472739999999999,3.2,0.984209
2024-01-18 03:00:00,26.55,0.3472739999999999,1.68,0.980982
2024-01-18 04:00:00,26.55,0.3472739999999999,0.43,0.978936
2024-01-18 05:00:00,26.55,0.3472739999999999,0.99,0.9817
2024-01-18 06:00:00,26.55,0.3472739999999999,3.2,0.98555
2024-01-18 07:00:00,26.55,0.3472739999999999,3.2,0.986886
2024-01-18 08:00:00,26.55,0.3472739999999999,30.1,0.986836
2024-01-18 09:00:00,26.55,0.3472739999999999,47.19,0.985764
2024-01-18 10:00:00,26.55,0.3472739999999999,55.77,0.981568
2024-01-18 11:00:00,26.55,0.3472739999999999,45.27,0.982882
2024-01-18 12:00:00,26.55,0.3472739999999999,43.66,0.975345
2024-01-18 13:00:00,26.55,0.3472739999999999,39.19,0.955827
2024-01-18 14:00:00,26.55,0.3472739999999999,35.0,0.885941
2024-01-18 15:00:00,26.55,0.3472739999999999,35.3,0.796218
2024-01-18 16:00:00,26.55,0.3472739999999999,45.4,0.747468
2024-01-18 17:00:00,26.55,0.3472739999999999,62.17,0.711555
2024-01-18 18:00:00,26.55,0.3472739999999999,96.02,0.677445
2024-01-18 19:00:00,26.55,0.3472739999999999,103.71,0.655477
2024-01-18 20:00:00,26.55,0.3472739999999999,99.6,0.664486
2024-01-18 21:00:00,26.55,0.3472739999999999,105.34,0.619459
2024-01-18 22:00:00,26.55,0.3472739999999999,98.84,0.682695
2024-01-18 23:00:00,26.55,0.3472739999999999,92.14,0.704573
2024-01-18 23:00:00,26.55,0.3472739999999999,73.61,0.704573
2024-02-18 01:00:00,24.83,0.3247763999999999,59.98,0.091355
2024-02-18 02:00:00,24.83,0.3247763999999999,54.81,0.113411
2024-02-18 03:00:00,24.83,0.3247763999999999,51.05,0.137332
2024-02-18 04:00:00,24.83,0.3247763999999999,49.16,0.17417
2024-02-18 05:00:00,24.83,0.3247763999999999,47.72,0.202508
2024-02-18 06:00:00,24.83,0.3247763999999999,48.47,0.233269
2024-02-18 07:00:00,24.83,0.3247763999999999,46.02,0.270667
2024-02-18 08:00:00,24.83,0.3247763999999999,48.97,0.294152
2024-02-18 09:00:00,24.83,0.3247763999999999,47.28,0.28863
2024-02-18 10:00:00,24.83,0.3247763999999999,43.03,0.281089
2024-02-18 11:00:00,24.83,0.3247763999999999,40.0,0.286969
2024-02-18 12:00:00,24.83,0.3247763999999999,35.6,0.307669
2024-02-18 13:00:00,24.83,0.3247763999999999,34.8,0.341991
2024-02-18 14:00:00,24.83,0.3247763999999999,33.5,0.31714
2024-02-18 15:00:00,24.83,0.3247763999999999,33.2,0.249245
2024-02-18 16:00:00,24.83,0.3247763999999999,30.18,0.211036
2024-02-18 17:00:00,24.83,0.3247763999999999,32.2,0.182665
2024-02-18 18:00:00,24.83,0.3247763999999999,41.2,0.19317
2024-02-18 19:00:00,24.83,0.3247763999999999,51.96,0.230894
2024-02-18 20:00:00,24.83,0.3247763999999999,63.91,0.275955
2024-02-18 21:00:00,24.83,0.3247763999999999,64.71,0.381999
2024-02-18 22:00:00,24.83,0.3247763999999999,59.83,0.471282
2024-02-18 23:00:00,24.83,0.3247763999999999,57.33,0.480795
2024-02-18 23:00:00,24.83,0.3247763999999999,53.94,0.480795
2024-03-18 01:00:00,27.05,0.353814,64.12,0.198839
2024-03-18 02:00:00,27.05,0.353814,50.3,0.098315
2024-03-18 03:00:00,27.05,0.353814,48.85,0.04625
2024-03-18 04:00:00,27.05,0.353814,48.85,0.022823
2024-03-18 05:00:00,27.05,0.353814,46.03,0.025423
2024-03-18 06:00:00,27.05,0.353814,44.28,0.058458
2024-03-18 07:00:00,27.05,0.353814,61.71,0.100303
2024-03-18 08:00:00,27.05,0.353814,94.68,0.15641
2024-03-18 09:00:00,27.05,0.353814,94.45,0.223772
2024-03-18 10:00:00,27.05,0.353814,52.61,0.261927
2024-03-18 11:00:00,27.05,0.353814,42.1,0.29287
2024-03-18 12:00:00,27.05,0.353814,35.0,0.325007
2024-03-18 13:00:00,27.05,0.353814,35.0,0.357584
2024-03-18 14:00:00,27.05,0.353814,35.0,0.397421
2024-03-18 15:00:00,27.05,0.353814,35.0,0.493055
2024-03-18 16:00:00,27.05,0.353814,35.5,0.636455
2024-03-18 17:00:00,27.05,0.353814,43.86,0.692346
2024-03-18 18:00:00,27.05,0.353814,47.7,0.634555
2024-03-18 19:00:00,27.05,0.353814,73.45,0.530282
2024-03-18 20:00:00,27.05,0.353814,125.16,0.431778
2024-03-18 21:00:00,27.05,0.353814,114.24,0.337416
2024-03-18 22:00:00,27.05,0.353814,95.85,0.332665
2024-03-18 23:00:00,27.05,0.353814,77.8,0.391662
2024-03-18 23:00:00,27.05,0.353814,70.51,0.391662
2024-04-18 01:00:00,30.7,0.4015559999999999,3.25,0.39515
2024-04-18 02:00:00,30.7,0.4015559999999999,2.9,0.375268
2024-04-18 03:00:00,30.7,0.4015559999999999,2.2,0.378629
2024-04-18 04:00:00,30.7,0.4015559999999999,2.0,0.378629
2024-04-18 05:00:00,30.7,0.4015559999999999,1.77,0.376901
2024-04-18 06:00:00,30.7,0.4015559999999999,2.0,0.355631
2024-04-18 07:00:00,30.7,0.4015559999999999,3.25,0.318627
2024-04-18 08:00:00,30.7,0.4015559999999999,21.03,0.290053
2024-04-18 09:00:00,30.7,0.4015559999999999,6.0,0.279683
2024-04-18 10:00:00,30.7,0.4015559999999999,1.77,0.238561
2024-04-18 11:00:00,30.7,0.4015559999999999,0.0,0.217751
2024-04-18 12:00:00,30.7,0.4015559999999999,0.0,0.212448
2024-04-18 13:00:00,30.7,0.4015559999999999,0.0,0.212536
2024-04-18 14:00:00,30.7,0.4015559999999999,0.0,0.238561
2024-04-18 15:00:00,30.7,0.4015559999999999,0.0,0.318726
2024-04-18 16:00:00,30.7,0.4015559999999999,-0.01,0.396971
2024-04-18 17:00:00,30.7,0.4015559999999999,0.0,0.402082
2024-04-18 18:00:00,30.7,0.4015559999999999,0.0,0.371924
2024-04-18 19:00:00,30.7,0.4015559999999999,0.0,0.35882
2024-04-18 20:00:00,30.7,0.4015559999999999,2.0,0.329402
2024-04-18 21:00:00,30.7,0.4015559999999999,12.17,0.329402
2024-04-18 22:00:00,30.7,0.4015559999999999,30.77,0.349507
2024-04-18 23:00:00,30.7,0.4015559999999999,14.21,0.357132
2024-04-18 23:00:00,30.7,0.4015559999999999,3.6,0.357132
2024-05-18 01:00:00,30.91,0.4043027999999999,71.37,0.497691
2024-05-18 02:00:00,30.91,0.4043027999999999,63.23,0.450871
2024-05-18 03:00:00,30.91,0.4043027999999999,45.13,0.370601
2024-05-18 04:00:00,30.91,0.4043027999999999,44.98,0.266322
2024-05-18 05:00:00,30.91,0.4043027999999999,47.78,0.177801
2024-05-18 06:00:00,30.91,0.4043027999999999,48.16,0.119094
2024-05-18 07:00:00,30.91,0.4043027999999999,50.85,0.083132
2024-05-18 08:00:00,30.91,0.4043027999999999,43.48,0.056485
2024-05-18 09:00:00,30.91,0.4043027999999999,31.96,0.026569
2024-05-18 10:00:00,30.91,0.4043027999999999,20.6,0.010558
2024-05-18 11:00:00,30.91,0.4043027999999999,9.43,0.010558
2024-05-18 12:00:00,30.91,0.4043027999999999,0.71,0.010558
2024-05-18 13:00:00,30.91,0.4043027999999999,0.0,0.010558
2024-05-18 14:00:00,30.91,0.4043027999999999,0.0,0.010558
2024-05-18 15:00:00,30.91,0.4043027999999999,0.0,0.012826
2024-05-18 16:00:00,30.91,0.4043027999999999,0.0,0.026173
2024-05-18 17:00:00,30.91,0.4043027999999999,0.0,0.098403
2024-05-18 18:00:00,30.91,0.4043027999999999,4.9,0.228454
2024-05-18 19:00:00,30.91,0.4043027999999999,15.25,0.330871
2024-05-18 20:00:00,30.91,0.4043027999999999,35.0,0.327741
2024-05-18 21:00:00,30.91,0.4043027999999999,45.42,0.264487
2024-05-18 22:00:00,30.91,0.4043027999999999,72.87,0.196513
2024-05-18 23:00:00,30.91,0.4043027999999999,74.46,0.152165
2024-05-18 23:00:00,30.91,0.4043027999999999,66.17,0.152165
2024-06-18 01:00:00,34.09,0.4458972,51.76,0.343623
2024-06-18 02:00:00,34.09,0.4458972,37.0,0.215423
2024-06-18 03:00:00,34.09,0.4458972,51.01,0.10845
2024-06-18 04:00:00,34.09,0.4458972,52.59,0.034784
2024-06-18 05:00:00,34.09,0.4458972,53.99,0.024311
2024-06-18 06:00:00,34.09,0.4458972,66.75,0.046176
2024-06-18 07:00:00,34.09,0.4458972,96.13,0.093057
2024-06-18 08:00:00,34.09,0.4458972,101.0,0.17768
2024-06-18 09:00:00,34.09,0.4458972,96.13,0.215354
2024-06-18 10:00:00,34.09,0.4458972,53.39,0.213968
